URL,Text,Links,Image URLS,Image Alt Text
"http://theartofgooglebooks.tumblr.com/post/101397766165/try-and-play-this-folded-beethoven-from-the
","Try and play this folded Beethoven. 
From the back matter of Studies in Thorough-bass, Counterpoint and the Art of Scientific Composition (1853). Original from Harvard University. Digitized October 24, 2007.",[u'http://books.google.com/books?id=8-UPAAAAYAAJ&dq=bass&pg=RA1-PA103#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/cd4602e5872fefea43c5437154eb9224/tumblr_neake4slSL1qixa76o1_500.png'],"[u'Try and play this folded Beethoven.\xa0\nFrom the back matter of Studies in Thorough-bass, Counterpoint and the Art of Scientific Composition (1853). Original from Harvard University. Digitized October 24, 2007.']"
"http://theartofgooglebooks.tumblr.com/post/101397762000/rip-from-p-126-27-of-he-leadeth-me-by-frances
","Rip.
From p. 126-27 of He Leadeth Me by Frances Joseph-Gaudet (1913). Original from Indiana University. Digitized September 3, 2008.",[u'http://books.google.com/books?id=P1VuAAAAMAAJ&dq=me&pg=PA126-IA2#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/535c47902ef2128945444aceab71ea02/tumblr_neab64Vx2B1qixa76o1_500.png'],"[u'Rip.\nFrom p. 126-27 of He Leadeth Me by Frances Joseph-Gaudet (1913). Original from Indiana University. Digitized September 3, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/101397758545/glitchy-cute-emu-from-p-534-of-an-account-of
","Glitchy-cute emu.
From p. 534 of An Account of the English Colony in New South Wales (1804). Original from the New York Public Library. Digitized October 27, 2007. ",[u'http://books.google.com/books?id=Yx0QAAAAYAAJ&dq=bass&pg=PA534#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/db0bd90a72688daf2ca079cc46240310/tumblr_neaksbKLyY1qixa76o1_r1_500.png'],"[u'Glitchy-cute emu.\nFrom p. 534 of An Account of the English Colony in New South Wales (1804). Original from the New York Public Library. Digitized October 27, 2007.\xa0']"
"http://theartofgooglebooks.tumblr.com/post/101177033020/bleeding-inscription-from-the-front-matter-of-a
","Bleeding inscription.
From the front matter of A Treatise on the Rights of Manors, as Deduced from the Most Ancient and Best Authorities: With a Report on the Game Laws, and Comment by J. Searle (1817). Original from Oxford University. Digitized September 22, 2006.",[u'http://books.google.com/books?id=U6YDAAAAQAAJ&dq=manor&pg=PP2#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/3fa4ad62c650a4f22242480d0a13caef/tumblr_ne5t6d2af91qixa76o1_500.png'],"[u'Bleeding inscription.\nFrom the front matter of A Treatise on the Rights of Manors, as Deduced from the Most Ancient and Best Authorities: With a Report on the Game Laws, and Comment by J. Searle (1817). Original from Oxford University. Digitized September 22, 2006.']"
"http://theartofgooglebooks.tumblr.com/post/101177029525/torn-page-from-p-10-of-tales-of-the-manor-v
","Torn page.
From p. 10 of Tales of the Manor, v. 1, by Mrs. Hofland (Barbara) (1822). Original from Columbia University. Digitized September 17, 2009.",[u'http://books.google.com/books?id=snhHAAAAYAAJ&dq=manor&pg=PA10#v=twopage&q&f=false'],[u'http://40.media.tumblr.com/79561fc782c1019820b9fa731f6cfe66/tumblr_ne5tsbDMVD1qixa76o1_500.png'],"[u'Torn page.\nFrom p. 10 of Tales of the Manor, v. 1, by Mrs. Hofland (Barbara) (1822). Original from Columbia University. Digitized September 17, 2009.']"
"http://theartofgooglebooks.tumblr.com/post/101177025935/images-photographed-through-tissue-1-2-3-4
","Images photographed through tissue (1, 2, 3, 4).","[u'http://books.google.com/books?id=LFcNAAAAIAAJ&dq=letters&pg=PR2#v=onepage&q&f=false', u'http://books.google.com/books?id=mIkEAAAAYAAJ&dq=josephine&pg=PP8#v=onepage&q&f=false', u'http://books.google.com/books?id=oJQPAAAAYAAJ&dq=night&pg=PA186-IA1#v=onepage&q&f=false', u'http://books.google.com/books?id=lQ4LAAAAYAAJ&dq=park&pg=PA19#v=onepage&q&f=false']","[u'http://36.media.tumblr.com/f09b58b773fa1bcc09cf40e907ee9570/tumblr_ndn53r0Hj91qixa76o1_250.png', u'http://41.media.tumblr.com/8a9163cb6108314b24f5de598c542360/tumblr_ndn53r0Hj91qixa76o2_r1_250.png', u'http://36.media.tumblr.com/727459e25d552ba3b53eb2b168480a7d/tumblr_ndn53r0Hj91qixa76o3_r1_250.png', u'http://36.media.tumblr.com/00b807a724eecd67e9d660d513447c47/tumblr_ndn53r0Hj91qixa76o4_r1_250.png']","[u'1', u'2', u'3', u'4']"
"http://theartofgooglebooks.tumblr.com/post/100544868605/library-stamps-1-2-3
","Library stamps (1, 2, 3).","[u'http://books.google.com/books?id=4JAXAQAAMAAJ&dq=cancer&pg=PA153#v=onepage&q&f=false', u'http://books.google.com/books?id=P1QXAQAAIAAJ&dq=biweekly&pg=PP3#v=onepage&q&f=false', u'http://books.google.com/books?id=My41AAAAMAAJ&dq=night&pg=PA74#v=onepage&q&f=false']","[u'http://41.media.tumblr.com/23a7dfab94f961da43fc3ac2e86180af/tumblr_ndrphpjJKX1qixa76o2_r1_500.png', u'http://40.media.tumblr.com/0297f97c4599663b5d44a7b036deaa53/tumblr_ndrphpjJKX1qixa76o1_500.png', u'http://41.media.tumblr.com/54a95ecfa17e2ed9fc0086e602d44797/tumblr_ndrphpjJKX1qixa76o4_r1_500.png']","[u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/100544863500/handwritten-quote-the-best-of-life-is
","Handwritten quote: “The best of life is conversation.”
From the front matter of The Art of Conversation: Twelve Golden Rules by Josephine Turck Baker (1921). Original from the University of Wisconsin - Madison. Digitized March 1, 2008.",[u'http://books.google.com/books?id=5wNaAAAAMAAJ&dq=josephine&pg=PP3#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/1b8f5c705fced80e604f7ed6d8c66375/tumblr_ndn7tqGg9R1qixa76o1_500.png'],"[u'Handwritten quote: &ldquo;The best of life is conversation.&rdquo;\nFrom the front matter of The Art of Conversation: Twelve Golden Rules by Josephine Turck Baker (1921). Original from the University of Wisconsin - Madison. Digitized March 1, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/100323937415/disappearing-stain-throughout-charter-trust
","Disappearing stain.
Throughout Charter, Trust Deed, and By-laws of the Cooper Union for the Advancement of Science and Art (1859). Original from Princeton University. Digitized March 19, 2008.",[u'http://books.google.com/books?id=ek0XAAAAYAAJ&dq=cooper&pg=PA4#v=twopage&q&f=false'],[u'http://33.media.tumblr.com/35da0134f945ad8cca062495b690fb4a/tumblr_ndn9m0eoic1qixa76o1_500.gif'],"[u'Disappearing stain.\nThroughout Charter, Trust Deed, and By-laws of the Cooper Union for the Advancement of Science and Art (1859). Original from Princeton University. Digitized March 19, 2008.']"
"http://theartofgooglebooks.tumblr.com/post/100323932685/ripped-circulation-slip-found-poem-from-the
","Ripped circulation slip, found poem.
From the back matter of No Compromise with Slavery: An Address Delivered in the Broadway Tabernacle by William Lloyd Garrison (1845). Original from Harvard University. Digitized August 3, 2006.",[u'http://books.google.com/books?id=zNhyIzzEAl4C&dq=broadway&pg=PA43#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/22a74a0156ede44ffe94991ec13573c2/tumblr_ndn8y3nbRZ1qixa76o1_500.png'],"[u'Ripped circulation slip, found poem.\nFrom the back matter of No Compromise with Slavery: An Address Delivered in the Broadway Tabernacle by William Lloyd Garrison (1845). Original from Harvard University. Digitized August 3, 2006.']"
"http://theartofgooglebooks.tumblr.com/post/100323926960/handwritten-note-for-use-as-a-reaction-image
","Handwritten note (for use as a reaction image).
From the front matter of Cato’s Letters; or, Essays on Liberty, edited by John Trenchard (1737). Original from Oxford University. Digitized September 19, 2006.",[u'http://books.google.com/books?id=QYgDAAAAQAAJ&dq=letters&pg=PP5#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/a7a447014dead2496fa8ce00e79e2d7e/tumblr_ndn528fGcX1qixa76o1_500.png'],"[u'Handwritten note (for use as a reaction image).\nFrom the front matter of\xa0Cato&rsquo;s Letters; or, Essays on Liberty, edited by John Trenchard (1737). Original from Oxford University. Digitized September 19, 2006.']"
"http://theartofgooglebooks.tumblr.com/post/100323917125/circulation-slip-with-cancellation-bruises-from
","Circulation slip with cancellation bruises. 
From the back matter of The Constitution Violated: An Essay by Josephine Elizabeth Grey Butler (1871). Original from Princeton University. Digitized February 25, 2009.",[u'http://books.google.com/books?id=ffw_AAAAYAAJ&dq=josephine&pg=PA188#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/211afb9c5048297627b1158d3e50b178/tumblr_ndn727ef6U1qixa76o1_500.png'],"[u'Circulation slip with cancellation bruises.\xa0\nFrom the back matter of The Constitution Violated: An Essay by Josephine Elizabeth Grey Butler (1871). Original from Princeton University. Digitized February 25, 2009.']"
"http://theartofgooglebooks.tumblr.com/post/99570518455/peritextual-collages-1-2-3
","Peritextual collages (1, 2, 3).","[u'http://books.google.com/books?id=JFEHAAAAQAAJ&dq=treasure&pg=PA600#v=onepage&q&f=false', u'http://books.google.com/books?id=ENEVAAAAYAAJ&dq=poison&pg=PR4#v=onepage&q&f=false', u'http://books.google.com/books?id=XSEPAAAAIAAJ&dq=treasure&pg=PA1#v=onepage&q&f=false']","[u'http://36.media.tumblr.com/6c9aaf1bc6b708711d0bcd86def4e2c7/tumblr_nczh9dax201qixa76o1_500.png', u'http://41.media.tumblr.com/c788df5ed725b62a81b613c3e3f2aaea/tumblr_nczh9dax201qixa76o3_r1_500.png', u'http://40.media.tumblr.com/a1f98581fc105dd202b6d5b64345587d/tumblr_nczh9dax201qixa76o2_r1_500.png']","[u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/99570513705/the-pox-foxing-from-p-102-3-of-lessons-from
","The pox (foxing).
From p. 102-3 of Lessons from the History of Medical Delusions by Worthington Hooker (1850). Original from Princeton University. Digitized January 26, 2009.",[u'http://books.google.com/books?id=3Jo-AAAAYAAJ&dq=lessons&pg=PA102#v=twopage&q&f=false'],[u'http://41.media.tumblr.com/91b56f588da6818c19ee81b4d3af30f3/tumblr_ncu5g27Vbz1qixa76o1_500.png'],"[u'The pox (foxing).\nFrom p. 102-3 of Lessons from the History of Medical Delusions by Worthington Hooker (1850). Original from Princeton University. Digitized January 26, 2009.']"
"http://theartofgooglebooks.tumblr.com/post/99252078930/manuscript-notes-in-greek-verso-from-the-back
","Manuscript notes in Greek; verso.
From the back matter of Elements of the Greek Language by James Moor and Samuel Blatchford (1807). Original from the New York Public Library. Digitized September 20, 2006.",[u'http://books.google.com/books?id=ezoSAAAAIAAJ&dq=language&pg=PA187#v=onepage&q&f=false'],[u'http://41.media.tumblr.com/ff92b31978f84c26590474d5a9b664f4/tumblr_ncu4ytUDM21qixa76o1_500.png'],"[u'Manuscript notes in Greek; verso.\nFrom the back matter of Elements of the Greek Language by James Moor and Samuel Blatchford (1807). Original from the New York Public Library. Digitized September 20, 2006.']"
"http://theartofgooglebooks.tumblr.com/post/99252072155/severe-distortion-from-the-back-matter-of-the
","Severe distortion.
From the back matter of The Comprehensive Commentary on the Holy Bible, ed. by William Jenks (1836). Original from Columbia University. Digitized February 11, 2010.",[u'http://books.google.com/books?id=Fg1MAAAAYAAJ&pg=PA846#v=onepage&q&f=false'],"[u'http://41.media.tumblr.com/da420458fd11ed81e9059cbfb7641233/tumblr_nczhznN3391qixa76o1_250.png', u'http://40.media.tumblr.com/a4ca0d874e2c52cff7868c2be66374af/tumblr_nczhznN3391qixa76o2_250.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/98999409005/ink-stains-in-symmetry-1-2
","Ink stains in symmetry (1, 2).","[u'http://books.google.com/books?id=mMFEAAAAIAAJ&dq=language&pg=PA58#v=twopage&q&f=false', u'http://books.google.com/books?id=m1cCAAAAYAAJ&dq=lessons&pg=PA162#v=twopage&q&f=false']","[u'http://36.media.tumblr.com/a9eeb85d15afe8489aae762ae87d061e/tumblr_ncu4m1u6YV1qixa76o1_500.png', u'http://41.media.tumblr.com/36943c8582a6ba267455339658168fcf/tumblr_ncu4m1u6YV1qixa76o2_r1_500.png']","[u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/98999403730/library-stamps-1-2-3-4-5-6
","Library stamps (1, 2, 3, 4, 5, 6).","[u'http://books.google.com/books?id=JfAsAQAAMAAJ&dq=language&pg=PR1#v=onepage&q&f=false', u'http://books.google.com/books?id=4iAIAAAAQAAJ&dq=banana&pg=PP14#v=onepage&q&f=false', u'http://books.google.com/books?id=j5kDAAAAQAAJ&dq=language&pg=PR1#v=onepage&q&f=false', u'http://books.google.com/books?id=7QQbAAAAYAAJ&dq=banana&pg=PR1#v=onepage&q&f=false', u'http://books.google.com/books?id=v6AUAAAAYAAJ&dq=banana&pg=PR4#v=onepage&q&f=false', u'http://books.google.com/books?id=OctB-IVhyloC&dq=language&pg=PA99#v=onepage&q&f=false']","[u'http://40.media.tumblr.com/898d6c4a8faa4989204e09f1e8ae8f82/tumblr_ncowwalnAn1qixa76o4_r1_500.png', u'http://41.media.tumblr.com/879a5512dcba3834a749596859ef9360/tumblr_ncowwalnAn1qixa76o3_r1_250.png', u'http://41.media.tumblr.com/6f2131f30a3b7148517a94b569fcb41b/tumblr_ncowwalnAn1qixa76o6_r1_250.png', u'http://36.media.tumblr.com/dd45015bd53c8dcf16f45400e4774e95/tumblr_ncowwalnAn1qixa76o2_r1_250.png', u'http://40.media.tumblr.com/f9186e3cb1a86985671366869144f117/tumblr_ncowwalnAn1qixa76o1_250.png', u'http://40.media.tumblr.com/0173570888b07dac681a0bd9dc7e971c/tumblr_ncowwalnAn1qixa76o5_r1_250.png']","[u'1', u'2', u'3', u'4', u'5', u'6']"
"http://theartofgooglebooks.tumblr.com/post/98775732350/plate-no-42-the-shortest-alligator-from-a-new
","Plate No. 42: The shortest alligator.
From A New General Collection of Voyages and Travels (1745). Does not include metadata indicating library of origination or date of digitization.",[u'http://books.google.com/books?id=Nu5aAAAAcAAJ&dq=banana&pg=PA370-IA2#v=onepage&q&f=false'],[u'http://36.media.tumblr.com/4e9a9779348bec6227f50e8beea7f08c/tumblr_ncozwvhuTV1qixa76o1_500.png'],[u'Plate No. 42: The shortest alligator.\nFrom A New General Collection of Voyages and Travels (1745). Does not include metadata indicating library of origination or date of digitization.']
"http://theartofgooglebooks.tumblr.com/post/98775724295/the-haloes-of-removed-leaves-throughout-travels
","The haloes of removed leaves.
Throughout Travels Into the Inland Parts of Africa: Containing a Description of the Several Nations for the Space of Six Hundred Miles Up the River Gambia (1738). Original from the Bavarian State Library. Digitized May 4, 2010.",[u'http://books.google.com/books?id=FmdCAAAAcAAJ&dq=banana&pg=RA1-PA54#v=twopage&q&f=false'],"[u'http://41.media.tumblr.com/fd5eaad1ce2befee627c9a9f627079d0/tumblr_ncozm6XXso1qixa76o1_500.png', u'http://36.media.tumblr.com/934f5af675705ddb072f82742f997886/tumblr_ncozm6XXso1qixa76o3_500.png', u'http://41.media.tumblr.com/6400da7b33dae071302e66071bd519cf/tumblr_ncozm6XXso1qixa76o2_500.png']","[u'', u'', u'']"
"http://theartofgooglebooks.tumblr.com/post/98544000045/ships-at-war-across-the-folds-illustration-left
","Ships at war across the folds.
Illustration left folded in The Art of Sea-Fighting by Robert Park (1706). Original from the New York Public Library. Digitized June 17, 2011.",[u'http://books.google.com/books?id=CH1ZAAAAYAAJ&pg=PA174-IA1#v=onepage&q&f=false'],[u'http://40.media.tumblr.com/d04f7d2c8aea11d605d14d3106ddb39e/tumblr_nck8vt6jQD1qixa76o1_500.png'],"[u'Ships at war across the folds.\nIllustration left folded in Th
